Id,count
139,37.4030030928539
140,21.3267042609305
141,8.7774866690782
142,4.05749080011701
143,1.43220278538741
144,1.99981266834819
145,11.7134498296119
146,33.2833108090042
147,57.3143029479181
148,34.9285327188728
149,21.3621469547362
150,15.7779055623328
151,16.7715693813298
152,16.8881219649895
153,16.2515305566352
154,13.476378517967
155,35.0523448051571
156,45.1992895525306
157,82.8389235227844
158,151.008619327694
159,131.588446911837
160,93.9605961799339
161,64.2119868288321
162,48.6385974431851
163,34.6382270633184
164,22.166424486081
165,9.63239961406108
166,4.90930929781392
167,2.38218218542662
168,1.39687606578364
169,5.00836586638439
170,23.981358164007
171,66.7987119943103
172,137.747113705391
173,53.0988676695076
174,25.2856817846882
175,31.1596762368802
176,33.2981330722236
177,33.14182936596
178,33.2328503789437
179,40.0785190654176
180,79.7387523212733
181,149.445274842292
182,138.043494821654
183,93.4008617121075
184,67.4472415042182
185,51.3791811861219
186,34.4479408932104
187,32.2813445074218
188,18.8199564009137
189,21.3885697264243
190,11.5596758436611
191,4.93886750408858
192,1.71382145565203
193,2.28747562085127
194,9.22519579876547
195,24.7975720329453
196,41.6495799677836
197,59.6917504080916
198,65.3639318073889
199,77.9732096745955
200,100.192429308932
201,98.8213522262032
202,86.1415308645788
203,99.8994320088752
204,92.5924732664931
205,76.8748101374679
206,53.6087731125641
207,44.8401791347329
208,35.2613905966183
209,28.1462950305353
210,25.6899596789489
211,24.640834105744
212,21.1624760956208
213,13.8541761766338
214,5.78473014695726
215,1.96277534832349
216,0.926183732505593
217,4.57488324598379
218,12.5210284908017
219,36.9569429274034
220,67.6938091226957
221,81.3619267192056
222,114.612120893882
223,107.158738492758
224,106.059745803828
225,113.546583016148
226,106.259384313383
227,86.0494165387391
228,65.6526839780273
229,52.5335612942163
230,38.3733904755024
231,31.0644648700248
232,20.6436742678821
233,11.2093119423275
234,7.86515293558381
235,2.7968024615741
236,1.81917101624247
237,0.810763050079991
238,0.650532916693512
239,3.62632675601478
240,20.5456456986569
241,70.7914968524399
242,160.069851469101
243,85.6075641364257
244,39.1108764058584
245,40.9552068161095
246,48.1278160220656
247,56.9513398957124
248,44.6654171984957
249,47.4030628229073
250,64.0057462517187
251,117.34531831231
252,113.607719180354
253,110.736147964226
254,48.2496765264824
255,35.6616081573158
256,27.6065180547243
257,16.015027234511
258,24.1485407110468
259,15.1351233185841
260,7.88857946235177
261,4.85624507477633
262,1.11016413331843
263,1.07748213245059
264,5.41872685923016
265,20.4628087441641
266,36.8902695054938
267,85.0585243289897
268,112.25867244301
269,139.009193445499
270,153.363464157541
271,138.867196845482
272,137.551683162485
273,127.949243928547
274,109.954877699059
275,91.5585198173607
276,74.1932304895241
277,56.9777357567027
278,45.5737035948341
279,32.2215374921753
280,21.8916695089222
281,18.3156990606829
282,13.0021607173917
283,6.79363437589528
284,3.75706438243317
285,2.44480297955428
286,2.43432636067546
287,6.55672075906219
288,32.8753198050373
289,53.3294870747905
290,69.0677481363534
291,94.6866268568374
292,120.609965601715
293,124.490085221875
294,48.0396963757769
295,114.600158703105
296,97.3661712298103
297,53.8283356513375
298,86.3844512694233
299,44.7069609476178
300,38.9238277895718
301,25.936835554931
302,20.351285038761
303,15.8427451893031
304,11.5559542812736
305,24.7894421939728
306,85.6167740142436
307,210.305279328781
308,114.672226201619
309,45.4586748156671
310,54.953973840721
311,66.5177430151742
312,67.5746488686931
313,63.32065607841
314,67.7476807060877
315,86.6591836929127
316,144.382432074399
317,158.416280617039
318,89.7436087779683
319,68.8969929348377
320,50.8662351381112
321,36.5352100295472
322,21.7315978385466
323,11.5479041522329
324,3.8498147616696
325,1.40618503221995
326,0.793504725526633
327,5.12038281590745
328,27.2482579380039
329,92.3790809036141
330,194.985540965528
331,110.51291515643
332,55.2885887960095
333,61.5209600656786
334,75.7142815081527
335,80.7238258048111
336,80.0764403680841
337,84.3624720295017
338,109.716574468587
339,204.092784952723
340,194.14393813914
341,135.274005659928
342,83.7920475355469
343,70.833821130291
344,50.9438395340969
345,28.587394628073
346,14.6557764113782
347,6.14638743089596
348,2.48544038912764
349,0.6364256340776
350,5.04935582860575
351,27.8569177799696
352,97.8716435631882
353,235.500652255923
354,98.7927496083716
355,51.6610330150581
356,60.7952796569408
357,77.4452188213682
358,80.6750901771999
359,75.1512664508176
360,41.1218551418476
361,48.4648483677486
362,105.677706739603
363,119.948098899114
364,55.0678036087028
365,58.284357518729
366,50.6494334801022
367,25.9680078741437
368,33.6205990278068
369,9.75654351945126
370,5.80715641018459
371,3.37352416414584
372,1.72391468845018
373,7.06767128169638
374,28.2058741830764
375,55.2634985307575
376,116.976887780413
377,50.795118333555
378,32.8994044260409
379,108.75679714617
380,69.6511120326163
381,68.1439660812878
382,66.7374763138808
383,110.97958243883
384,97.9104520669625
385,149.748960504954
386,150.091582835056
387,98.8502011032698
388,60.8651542290076
389,56.228793339542
390,36.9697955923114
391,34.7902269431311
392,30.9645204153057
393,15.0654105626458
394,9.31140702956492
395,6.82454820150888
396,2.28891694431489
397,1.61195484110047
398,3.27369947326353
399,11.9666514795211
400,37.748067699946
401,54.0499884545681
402,94.6817905235058
403,133.432088148278
404,134.832141327229
405,136.617887727462
406,126.048235578166
407,136.8346085589
408,127.036505934812
409,121.37484716327
410,103.843291559204
411,77.2005570983265
412,65.5040761195525
413,49.2037045355486
414,44.3669258808697
415,37.2147883553865
416,29.5285426693958
417,29.4151643360316
418,17.1615119773538
419,10.665457648218
420,3.22507368630406
421,2.65738321417791
422,8.91704997057413
423,29.896733694628
424,56.3043786509656
425,102.314950733967
426,123.452671513953
427,147.79622934838
428,162.898988882726
429,164.822280346518
430,189.24277681331
431,201.396632909567
432,119.159528818454
433,98.2846985993171
434,79.0607560545602
435,62.7614328105808
436,52.9778892754941
437,36.6485240896073
438,23.3017397665568
439,12.3897319913588
440,3.1297670327908
441,0.754750060795105
442,6.22875830129675
443,33.404816314475
444,99.4228510993726
445,170.995133482837
446,125.700611761515
447,80.552503253925
448,91.5631982818006
449,108.66247567483
450,41.2792352848156
451,25.411075411985
452,26.7252444307869
453,42.5461940830621
454,77.1029955844778
455,114.896435042813
456,53.9745979697833
457,37.2666657833589
458,56.195701577842
459,20.104311134681
460,20.8771410628134
461,31.316704656527
462,24.749905760868
463,12.8411127336315
464,8.73064783930855
465,2.36780331785964
466,1.65505287451891
467,2.56071199211326
468,8.47810890421797
469,29.8971609461921
470,62.0633192970601
471,115.672437280434
472,146.719058127482
473,172.788958767696
474,186.569860129207
475,181.120406961684
476,178.890783919422
477,180.325028199543
478,149.152510758925
479,125.875696083209
480,89.3720770113853
481,68.9452039869545
482,52.4538112431269
483,36.4012223225205
484,14.816226331083
485,15.8256392949372
486,7.24084170660266
487,3.99804728755252
488,2.62968571889566
489,14.7049075391282
490,43.47541910769
491,54.9170062835748
492,193.03910880597
493,134.620961761635
494,96.288619395882
495,107.639287338331
496,147.682112053154
497,172.474010692012
498,163.945897005351
499,179.265855357172
500,246.661296495309
501,467.532408447414
502,429.482467499614
503,351.151288012899
504,256.519264787215
505,109.102812142389
506,103.379882110355
507,59.9515501339626
508,30.5211139722659
509,7.37211898513608
510,5.48367352943502
511,4.76895043051126
512,4.85193647496901
513,18.5975955981386
514,90.6863478141328
515,206.387891526352
516,324.959210094635
517,167.187133205748
518,109.84266495879
519,126.083135210776
520,176.651095886156
521,186.987921996077
522,171.426984624271
523,182.704476693147
524,262.852653258119
525,492.138196201063
526,476.788418536492
527,265.29983146809
528,178.0361495129
529,132.870319544678
530,89.443596192208
531,53.2695599763047
532,14.9482270720312
533,5.9471357910429
534,3.53971931720384
535,3.44220756437225
536,11.0653689545214
537,73.9488469023683
538,137.752208101928
539,283.507658908872
540,158.158719984412
541,76.2297749467629
542,85.4138470840639
543,83.8848492882339
544,51.1161933710009
545,88.4663973137609
546,117.124032032352
547,172.926658755707
548,315.346107521131
549,155.965042430894
550,111.137371968873
551,27.073778919592
552,25.1630541468949
553,58.1582989833941
554,25.0687971608972
555,13.3254900584647
556,6.84660914115611
557,4.53554873593904
558,3.56650183469041
559,4.08491726034221
560,15.7403101996873
561,71.194999518917
562,95.39320089028
563,133.778107742194
564,162.939242686077
565,49.8735420141306
566,72.7309860194588
567,99.5742348985936
568,113.474725556081
569,102.944985191041
570,107.446905201405
571,144.852233987029
572,264.258464668866
573,236.14184098086
574,178.32989602928
575,132.625929690756
576,100.256721801849
577,77.5177818107328
578,52.4639567336605
579,24.7042088999061
580,9.02325405343796
581,5.76054002188877
582,4.37577188481909
583,3.72356206829909
584,14.2754953485596
585,61.7533306482514
586,142.266825627415
587,296.271789151107
588,166.836073016992
589,91.7326649521195
590,112.638646158796
591,142.407623556663
592,141.483014138961
593,145.30736773351
594,134.367695611254
595,167.712928668947
596,275.830250114661
597,265.642775588952
598,170.731415874671
599,120.538950860248
600,96.3230938883026
601,78.5214367845777
602,58.7144680542955
603,60.2115279488323
604,38.1704165305961
605,26.8732574038281
606,13.0779492422368
607,5.10415602833034
608,4.18485903793779
609,9.19640850640947
610,18.7774022547601
611,66.6690999863121
612,109.865235872421
613,150.263221970634
614,189.698892571595
615,228.965357176097
616,230.250043644274
617,232.911914469044
618,254.780005707829
619,243.96452760201
620,195.305692436145
621,161.537232217309
622,119.47128187539
623,97.3016047325391
624,72.617128000943
625,71.772300547411
626,57.4782014707101
627,61.9019549685781
628,39.9045963676911
629,21.2551754680242
630,11.2450258389793
631,5.01900662127823
632,6.02922166868539
633,10.1685806185189
634,35.835287300118
635,86.9595643209366
636,109.391947236433
637,161.888781531502
638,185.357941123908
639,219.31390861249
640,220.536754979368
641,214.889012032513
642,237.688910792012
643,189.427380275249
644,162.772820167854
645,121.689773687257
646,89.1932898458641
647,63.3107502765962
648,48.4807837348339
649,32.9212577828322
650,16.8353413032188
651,7.11420901308443
652,4.29389974550452
653,3.23589926942577
654,13.0376893064504
655,59.3341536140255
656,139.946243079566
657,285.505097575962
658,155.746193504483
659,85.3965013798758
660,82.3154201526152
661,99.9559801520438
662,111.342246899836
663,112.030134154216
664,114.817324398799
665,160.840035122861
666,296.245141301345
667,277.984029208023
668,188.740879899308
669,146.113059109924
670,113.841090028667
671,72.8367809735976
672,41.0504423284986
673,15.5429051382006
674,4.09624218571836
675,2.52892019704378
676,1.88003360331877
677,2.95019094747145
678,13.7310515862931
679,65.217420177258
680,160.76087669064
681,297.876037263417
682,171.616275734891
683,87.5271908252724
684,92.2404389937719
685,136.729554877529
686,120.352539109287
687,125.35924123145
688,140.121631635677
689,190.039009588123
690,355.418055418219
691,315.912888955665
692,221.396507964957
693,156.497505237398
694,120.983343439221
695,82.2436230841338
696,48.0196253636286
697,19.7789520493423
698,8.8036653257497
699,4.65239992906065
700,3.17863919640102
701,3.78347347121186
702,16.4859215498725
703,76.2294435132363
704,178.875172889774
705,295.870481854881
706,157.414364002746
707,86.4132487074705
708,93.1573363998599
709,126.128652429003
710,123.791390471549
711,111.1823503214
712,42.509103827336
713,62.3344184604184
714,128.663860286592
715,171.993501833285
716,124.779377485689
717,48.1533804024445
718,75.0857519336961
719,35.6895806697616
720,19.25426991052
721,10.9864066855309
722,5.29400268468735
723,3.79822532780297
724,2.55899372801622
725,2.96541613892584
726,12.4570615959067
727,30.8981729149654
728,106.348516369976
729,283.191060166421
730,105.745484297191
731,48.9119611948906
732,44.0532603876404
733,47.6979321435735
734,47.7401545746433
735,44.9644148977195
736,35.0026109127932
737,110.62357090598
738,202.362876252185
739,195.096407793215
740,141.515153948792
741,52.8594028803947
742,78.6501993262332
743,34.9754537773144
744,27.4733280332628
745,20.711084219481
746,5.33411363369455
747,3.92361969372068
748,1.88519292701225
749,2.45211788590485
750,11.5874771907054
751,49.0651815075225
752,94.9970731754235
753,323.542604578549
754,184.350486476364
755,107.922501596665
756,118.220744712031
757,151.523250560672
758,149.718988396524
759,140.446756958393
760,141.130767523963
761,225.376865431096
762,414.519511190357
763,423.640862402088
764,305.149896711648
765,222.300268371289
766,173.979620648019
767,135.235087892897
768,74.4929999502354
769,32.2454743401082
770,13.5688293125648
771,8.51939166445156
772,3.8873669840995
773,3.97069886882612
774,13.5734949425645
775,58.5326252937665
776,139.832370855564
777,259.337238919792
778,149.610793417831
779,91.6645936426946
780,106.908224183669
781,143.426150359072
782,144.917832276484
783,136.098950873255
784,142.964442962657
785,205.523025746539
786,370.968766879539
787,345.657469720128
788,232.463071022596
789,148.528828109719
790,110.148369887839
791,85.8636574056445
792,59.3157726615972
793,28.3909487103431
794,13.7328639704703
795,8.58205869206799
796,3.5839248700634
797,3.42428457852257
798,13.7725991703503
799,60.5688346378777
800,117.293017922516
801,238.95252552077
802,93.9309871924787
803,84.8675502717627
804,64.218952592497
805,71.6264617174848
806,53.482185850656
807,44.7202794966586
808,54.3732297839877
809,74.7941090539884
810,100.168788438779
811,91.5837686758988
812,66.6569686287226
813,47.7828904720228
814,38.4923008487121
815,29.2871330637049
816,32.8468217341389
817,23.3160087481812
818,24.0852261139893
819,23.2057554432807
820,11.7010706932112
821,4.64447329988531
822,4.26888362544253
823,7.1649153836465
824,16.1709834272681
825,37.996575887867
826,50.9302804119285
827,122.919309365424
828,151.315315465329
829,157.514256529007
830,161.836749989615
831,233.967317547458
832,245.288257484066
833,255.378701700925
834,232.864961729276
835,204.361704128492
836,122.766952627489
837,94.1724290034627
838,83.8779686045672
839,109.271680083145
840,83.0377672426713
841,60.7817561118683
842,53.086680266977
843,44.1680723095532
844,14.8726372755902
845,5.32445742130873
846,5.44719066882653
847,5.4590397510165
848,16.600093002248
849,41.9099415395589
850,98.8179727877852
851,209.974245909514
852,299.312898005736
853,337.291144339336
854,335.852746769019
855,330.644719465191
856,320.940688849449
857,342.608132299906
858,303.875782378523
859,257.323103275939
860,98.5005312096426
861,76.6082026783467
862,47.1089695792713
863,38.4865859334135
864,25.9664712258104
865,8.69533951365932
866,4.57621256018625
867,3.02689447325732
868,2.03474297451372
869,2.64876419166691
870,10.3324467164189
871,39.8025283589531
872,90.4353924460738
873,299.829292329806
874,166.050338095467
875,106.745544417389
876,116.887250162877
877,142.847377785903
878,146.772741586979
879,144.529403330363
880,149.556509684778
881,234.514153479817
882,433.226150764292
883,415.004234121026
884,293.754955538338
885,212.872654188065
886,153.95801970998
887,101.478006888904
888,56.69076467737
889,24.9940414374271
890,9.8067925393463
891,4.30901170728545
892,2.9768818268624
893,3.80125498698953
894,17.7378326191193
895,73.5465867437938
896,165.816711817649
897,272.417535548497
898,177.232312502803
899,105.805665307474
900,118.081148801628
901,145.856957937824
902,147.850517201284
903,136.157799986716
904,140.868726972824
905,225.355061611155
906,420.237043737484
907,391.649765893882
908,243.915589859649
909,188.742870370792
910,143.101185226128
911,78.2287886235411
912,43.6961735740018
913,21.6167164463891
914,8.85651509541487
915,5.56117717593691
916,2.67981823924414
917,3.00031187889662
918,11.3794925737927
919,46.7473080507897
920,155.768094560356
921,264.088649569607
922,130.062242033989
923,76.1377647339838
924,101.859228472902
925,128.543535969551
926,125.604406318514
927,128.677339610343
928,134.637194680657
929,212.62375803731
930,169.646322367781
931,160.991747875927
932,222.781853932881
933,116.584651007296
934,107.209396123753
935,70.8725374897422
936,42.8552744161698
937,30.6914012193038
938,8.18961318764245
939,4.19012654594449
940,3.92364141059319
941,3.4704484908072
942,15.2161883950483
943,70.018195244933
944,179.433636390127
945,309.953114397391
946,99.0248526988013
947,77.7783101251903
948,79.4347969419625
949,127.801327716979
950,80.6189886742171
951,84.9177223510826
952,138.9082195944
953,180.687408362499
954,426.260963114422
955,409.976522852295
956,297.771591875648
957,199.530959641465
958,159.749819967549
959,122.372583618446
960,83.3067615912032
961,41.6828132425443
962,22.9530285869347
963,14.2858055786171
964,5.99996958911753
965,5.42616404405816
966,20.0918312779189
967,79.961391820537
968,212.500538455607
969,348.530806229487
970,199.166212265074
971,134.622643169022
972,154.689846943286
973,182.56787599759
974,179.702962378783
975,177.723793379921
976,165.959555150567
977,223.970412815174
978,359.647600676621
979,336.104859976755
980,216.101687233294
981,166.887300337968
982,122.075210876125
983,90.4563227417574
984,73.7425277398024
985,64.5200913917369
986,52.3604128945126
987,41.2565207188892
988,16.2153281997218
989,5.75550490301846
990,5.31973654108044
991,13.3303852531051
992,36.6314105431319
993,79.3572819220029
994,125.55605943412
995,222.427439141066
996,263.692542489932
997,310.635031778625
998,307.839125188357
999,302.047945619078
1000,314.982025119956
1001,323.970626560502
1002,305.509811812734
1003,251.671731110685
1004,216.626556856092
1005,126.633096924031
1006,103.358830590205
1007,91.4542426538149
1008,82.7885270305943
1009,34.3098687463279
1010,16.4994509152475
1011,12.0326801424485
1012,5.42570212741489
1013,5.71157326539347
1014,23.6473579940089
1015,105.992380920895
1016,285.153390098685
1017,423.809565528319
1018,252.753086628683
1019,167.803618599772
1020,184.352607656483
1021,233.127616609261
1022,240.046102670943
1023,226.898148340236
1024,227.805063062622
1025,346.059875962675
1026,545.909130517004
1027,523.342221483727
1028,334.081881285284
1029,248.425499322249
1030,199.633395472294
1031,162.841868901768
1032,138.462950322196
1033,119.818520473633
1034,90.377423105622
1035,67.1194277393685
1036,25.9707727757411
1037,9.12780135910319
1038,10.1497492341927
1039,23.4913830261879
1040,67.6913852391666
1041,144.474661898946
1042,209.2313156134
1043,299.963157768906
1044,376.670074645528
1045,426.41277183545
1046,440.547998813903
1047,426.382609568625
1048,434.019274323923
1049,453.661022347956
1050,417.586414212172
1051,363.418883773764
1052,322.471621044198
1053,249.272326052628
1054,208.538655916782
1055,171.754941195968
1056,147.67948888153
1057,113.509010573384
1058,78.913303809732
1059,65.1278711413649
1060,25.6066659795031
1061,8.22037325293975
1062,9.28066111060012
1063,13.1392636518635
1064,51.4838615846425
1065,107.759692959763
1066,180.883743339304
1067,293.266527363369
1068,364.643397622391
1069,398.925838118087
1070,402.019830271255
1071,357.771145551847
1072,384.513791949969
1073,426.886068097441
1074,392.678442025975
1075,360.464522999156
1076,306.150347931161
1077,235.452616135594
1078,164.929138636128
1079,105.726347532533
1080,54.8264777297061
1081,30.0506527618739
1082,15.9723637748103
1083,8.44543728014518
1084,4.32506370036671
1085,4.41332504979453
1086,17.7310879876494
1087,66.7885937895661
1088,168.369860370337
1089,423.771485017847
1090,227.76949832847
1091,143.0583835098
1092,157.247437814523
1093,195.636586859252
1094,179.520124761741
1095,166.151691017906
1096,174.337178349064
1097,285.188323064533
1098,587.172270601223
1099,510.339058795775
1100,373.252094135099
1101,193.229804067021
1102,155.135172460078
1103,94.1816873308757
1104,66.0894972433239
1105,19.4555264492563
1106,10.1569449348773
1107,6.27576127006494
1108,4.20832621955081
1109,6.48533766325367
1110,18.5217968709299
1111,80.9725917889944
1112,229.599383496735
1113,287.658434756539
1114,237.267709357452
1115,141.429146955978
1116,157.44949299981
1117,195.043490507989
1118,193.262778157344
1119,179.670653059899
1120,196.284809549813
1121,303.215473336839
1122,565.15082149542
1123,551.082678493869
1124,383.334325670662
1125,283.680004144216
1126,204.066870686947
1127,101.06641236252
1128,95.8755072201032
1129,27.1249557078208
1130,11.5611012875371
1131,5.53139332004698
1132,4.86381827339723
1133,5.15918759118638
1134,25.2551980103518
1135,75.2999628212223
1136,296.928107435617
1137,438.876274093059
1138,231.840711026295
1139,139.062078607097
1140,152.754472922697
1141,194.169156828245
1142,192.268244910677
1143,183.643104514752
1144,189.086992562277
1145,301.078717483406
1146,571.447613536284
1147,559.41236896695
1148,398.608258911716
1149,300.906060058349
1150,231.714507424836
1151,177.072182496047
1152,100.826610045907
1153,53.105871831994
1154,20.9003067743129
1155,9.97403351618031
1156,5.87003993391273
1157,6.20512601248719
1158,22.9988791183324
1159,77.868027457836
1160,194.304425538497
1161,442.195432622594
1162,246.683144869102
1163,147.351037005471
1164,161.581647957604
1165,194.173251683071
1166,191.855084386186
1167,181.259493730949
1168,182.397180508277
1169,287.302159258014
1170,548.57301254727
1171,531.382569577597
1172,382.156092780978
1173,299.166153512358
1174,230.649118903739
1175,183.940847335285
1176,121.082848187699
1177,63.3918202577849
1178,24.6883168463573
1179,17.249537863435
1180,8.11912737458965
1181,7.32828867017208
1182,25.6562677630304
1183,113.506007494448
1184,303.640509296931
1185,471.45670342474
1186,254.376131528396
1187,166.865126594214
1188,181.708056060206
1189,223.94820814082
1190,234.894602367665
1191,220.855373669315
1192,224.494413196357
1193,326.370447212668
1194,551.579924963
1195,486.299775866037
1196,299.376915383963
1197,223.299021633508
1198,171.89627377478
1199,181.292608724678
1200,149.189531641325
1201,112.203329876578
1202,90.0683233755885
1203,61.8817122835791
1204,25.6349604412587
1205,9.64219668166525
1206,11.9486930919221
1207,21.7939711234467
1208,58.5329659431555
1209,136.410418408225
1210,197.438869512925
1211,311.501974150464
1212,375.137589376047
1213,427.816239295041
1214,426.650679965739
1215,413.908120108042
1216,411.924942279652
1217,429.5479536217
1218,408.088987172218
1219,370.405162371599
1220,326.292873515369
1221,272.000911990309
1222,208.597414654318
1223,190.872515385834
1224,133.087020837772
1225,113.202884024259
1226,101.678110030728
1227,76.3159222080305
1228,34.4681625217298
1229,11.0846864428526
1230,10.2515431177141
1231,17.3046309141439
1232,47.8852086326685
1233,85.7794503349462
1234,86.0292042966208
1235,213.366205855489
1236,234.569187839795
1237,368.766188878578
1238,401.860356721777
1239,381.354500598514
1240,375.710530854739
1241,408.321965671463
1242,373.709402464305
1243,322.364285527545
1244,280.514894153761
1245,208.872140258993
1246,156.350601793883
1247,105.689101756525
1248,76.7221922388861
1249,59.7581173355152
1250,55.0803170841844
1251,34.720750066961
1252,16.7690781574321
1253,9.36177258913845
1254,10.4768305347841
1255,14.4632392773702
1256,44.4276460232875
1257,115.93532432184
1258,201.487662525962
1259,297.876179778651
1260,342.221838952704
1261,354.390132978627
1262,355.607943900887
1263,329.606100823276
1264,340.386071513291
1265,376.123905524264
1266,400.541265545105
1267,374.851087051279
1268,270.256539653444
1269,278.75213535755
1270,219.256031540245
1271,161.586764686203
1272,77.1031073117891
1273,42.5772999415689
1274,16.2313306902467
1275,7.39593195345468
1276,3.57646266722957
1277,6.49971426314987
1278,26.6129599749454
1279,122.616669435933
1280,293.530020674032
1281,406.061217182524
1282,220.158686368844
1283,125.119361878248
1284,135.051758802094
1285,171.499353048853
1286,154.419111343029
1287,147.486493804629
1288,157.62366647077
1289,251.490348440494
1290,538.445954432397
1291,527.041843426459
1292,389.496182700512
1293,290.433080377226
1294,227.856565358999
1295,169.793096477206
1296,93.5106692655546
1297,35.2066461311018
1298,12.5796550635643
1299,7.57097275539348
1300,4.14022882584067
1301,5.19131298251925
1302,19.2625484980742
1303,81.0838322709721
1304,158.563819123873
1305,241.870745971081
1306,235.302819660863
1307,133.690989573547
1308,144.707715829541
1309,176.570808343938
1310,185.697437733597
1311,178.916690925022
1312,186.215296640629
1313,298.845855612916
1314,544.077570563744
1315,546.81507029476
1316,382.847699196508
1317,278.30894437742
1318,204.73562453969
1319,137.188727085889
1320,78.6773977740366
1321,36.2587487005119
1322,12.781630104885
1323,5.75451282293745
1324,3.73114963294733
1325,5.51644492877302
1326,23.0190225063541
1327,99.8612378365063
1328,139.653384685546
1329,394.493741966614
1330,211.093870316069
1331,113.875429994721
1332,126.610215538888
1333,184.886944611883
1334,184.737029934544
1335,175.360664426961
1336,181.357726345638
1337,289.583293204188
1338,542.034850927372
1339,492.780093573037
1340,345.791883991842
1341,239.070176346185
1342,224.86363037806
1343,159.812533114113
1344,94.0173952088319
1345,41.0794764787745
1346,16.8760522183439
1347,9.4317035403604
1348,6.36820955541799
1349,5.80101630562446
1350,24.1872138585306
1351,109.435172301384
1352,306.371876357063
1353,435.995611592868
1354,238.769983414307
1355,133.67409928179
1356,148.495676865974
1357,178.280648365717
1358,162.844056441324
1359,166.750462249402
1360,160.257746979044
1361,252.27776468651
1362,508.81595959799
1363,510.244950827779
1364,376.487150440301
1365,275.698542512013
1366,221.046934206506
1367,153.507505116924
1368,89.6885861222815
1369,41.2835800549347
1370,16.1515116940844
1371,9.13841691712682
1372,5.41978594446098
1373,6.73277734181598
1374,26.4598273629423
1375,118.234161802895
1376,299.992578842321
1377,432.710682548925
1378,229.901967318243
1379,131.1037815079
1380,129.662694584081
1381,178.554931451742
1382,177.10113964903
1383,166.274161417376
1384,174.137971837551
1385,277.911537304232
1386,479.333854291297
1387,493.810330575329
1388,359.649320382492
1389,278.037778485522
1390,228.767622761837
1391,160.464338747741
1392,114.137836583059
1393,59.5170017926515
1394,19.7924711980045
1395,12.0393530796158
1396,6.56784158909163
1397,6.60895227676878
1398,24.3960615946694
1399,109.335006547657
1400,265.35570925784
1401,454.88498114439
1402,242.10734474476
1403,155.911162009976
1404,181.778464191021
1405,226.719021439978
1406,226.300486025111
1407,215.133642296407
1408,220.951450775386
1409,334.192786602416
1410,561.071082156568
1411,497.569440182318
1412,358.251847060854
1413,269.223749217195
1414,218.453311779932
1415,184.610777294605
1416,146.364336638588
1417,118.823439913897
1418,90.3899727467359
1419,63.6015960195728
1420,25.405144406643
1421,9.81939400884919
1422,11.8099401424381
1423,27.6249183875049
1424,77.0738774487163
1425,144.184162834601
